document,meanSentenceLength,meanWordSyllables,Flesch.Kincaid,Flesch,Dale.Chall,Bormuth.GP
855528,13.17808281031291,1.345366706069795,5.424779427645618,79.64122261402774,38.39348595214516,93498761.52227661
634290,13.572318561335903,1.3149805272547452,5.219974460526998,81.81174405449265,42.08088172882466,53368316.00869095
938431,18.652741108867836,1.3960284750843013,8.157705038453212,69.79845878236728,35.50390612457771,106807106.20308053
2064171,13.418088509730739,1.3096734136346704,5.097200799684099,82.41726936913021,40.240364079161246,51243148.7458417
700097,13.133990719257541,1.3156715099589278,5.05718019802579,82.19818967742833,41.81856371590591,46874636.25939073
3163292,17.081924281241104,1.3383837037234538,6.864878173620788,76.26958551953608,40.193301870931975,100943548.36858058
622201,15.56259049624852,1.3064645729897064,5.8956922548154616,80.51206777137861,40.65771373242718,61644072.52487334
731004,18.343650083130836,1.3601572903666623,7.613879558747641,73.14688840060258,35.947250154685406,103733043.55754206
3354983,19.51593625498008,1.324556926663909,7.650986874076356,74.96880870542853,37.39937093312979,128206982.25162485
12292116,13.293065359124952,1.3487430382722756,5.509463341671584,79.23887762265367,39.51109215861425,55401211.45781985
664056,12.882929883138564,1.3673928889608813,5.569578744162438,78.07738776252384,38.08510412777945,32686955.13698255
1938483,21.955456570155903,1.3796916210184622,9.25298919037866,67.82830044312988,34.85803867931306,160088919.89935607
6125821,16.536252881132697,1.3486417924118788,6.773111774101924,75.95560768760538,36.794296093731916,90273501.58102182
1127568,16.270509797544516,1.3710690566735462,6.934113689790209,74.32799036091032,37.34251235361106,80433992.00694367
743654,11.800221702180071,1.3443103772206333,4.874948915053704,81.12911705942167,41.66625150955729,29336910.893944107
9328421,15.675983436853002,1.351754936274186,6.4743417884080685,76.56540920279807,36.25446226922387,64468171.64426191
1024432,20.42391304347826,1.4688664183076103,9.707949822986329,61.838629272045736,30.99850585417775,127353224.6740842
8359249,18.514863367799112,1.4010560799389689,8.163258456721486,69.51306931884717,34.898062551188325,113788565.53006667
962046,14.61859994214637,1.3646671217832655,6.214326014479617,76.54628255585718,40.367115165798324,51062294.444367014
707121,16.37665505226481,1.4377140911895492,7.761921746419958,68.58208300731539,33.227543600414165,66088354.45661686
748780,16.481212730799626,1.4012563098839592,7.372497421642574,71.56028526205544,34.5056495480383,89208273.82207346
784235,14.404358353510895,1.3087913935115145,5.471438201305123,81.49082438011231,38.61091709311228,38752502.52810974
6832576,16.368589743589745,1.3873115331897397,7.164026091638927,72.85432570240445,37.65672065867361,60144771.916291825
3147755,21.535484455723736,1.3799941919436367,9.09277040266717,68.22897463900878,33.13892061441893,177509735.98139846
22083784,15.454084616884384,1.4060859911182884,7.028907695780713,72.19422926525519,36.89769291834655,58392927.737481646
638713,19.36367909746161,1.3444719572095583,7.826603943082816,73.43853813614786,36.288241299591405,132395821.42025192
25095466,13.466997026759168,1.2839228153839362,4.812418061966522,84.54612783635847,42.51903476477266,36443401.5062909
2114940,22.22965290245362,1.4125640214560211,9.747820085137967,64.76898608883022,33.07681580751746,182929497.98953384
1333642,14.061401532221721,1.3742518568372473,6.110118508245993,76.30097035636385,38.7516386635083,63854038.06511235
641453,12.526529232848935,1.341337074407813,5.123123878823279,80.64345633375736,39.09192388021645,26717112.495581612
985700,17.207328385899814,1.3621930510256341,7.194736072603408,74.12802957154307,36.49633342424154,74500007.13495615
23825734,17.6549254603917,1.324591249637816,6.925597675278993,76.85483093834321,38.614285049201285,89711255.58439328
721254,22.405178979436407,1.3992793527772112,9.659516164751292,65.71471009092,31.63657512068218,176923973.04109073
